"Grid_ID","fips","row","col","Datetime_UTC","Datetime_local","Date_local","EATM_radar_ref","SFC_visibility","SFC_wind_gust","MSL","SFC_pressure","SFC_geoheight","SFC_tempC","DBLL_moisture","HTGL2_tempC","HTGL2_dew_tempC","HTGL2_humidity","HTGL10_uwind","HTGL10_vwind","HTGL10_wind_speed","SFC_roughness","SFC_velocity","SFC_sensible_heat","SFC_latent_heat","SFC_ground_heat","EATM_cloud_cover","SFC_beam_solar","SFC_diffuse_solar","SFC_PBLH","EHLT_geoheight","Down_short_r","Down_long_r","Up_short_r","HR01_total_preci"
1223768,4013,681,448,2019-01-01,"2018-12-31 17:00","2018-12-31",25.0625,15300,1.34365093708038,101109,97100,336.745239257812,6.96975097656252,6.12392578125002,3.84310302734377,85.7000045776367,0.959392547607422,-0.937231063842773,1.31489098072052,0.492499977350235,0.129999995231628,20,40,40,26.75,0,0.400000005960464,374.757415771484,356.819641113281,0.400000005960464,335.5,0,307.193237304688,1.14400005340576
1223771,4013,681,451,2019-01-01,"2018-12-31 17:00","2018-12-31",20.75,16600,1.15615093708038,101096,96970,346.120239257812,7.28225097656252,6.43642578125002,3.59310302734377,82.2000045776367,0.584392547607422,-0.937231063842773,1.12739098072052,0.5,0.109999999403954,19,30,20,41,0,0.900000035762787,386.007415771484,366.319641113281,0.900000035762787,335.600006103516,0.125,308.568237304688,0.913000047206879
1225551,4013,682,432,2019-01-01,"2018-12-31 17:00","2018-12-31",24.4375,12300,1.71865093708038,101171,97610,299.276489257812,6.59475097656252,5.56142578125002,4.59310302734377,93.5,-0.353107452392578,-0.874731063842773,0.939890921115875,0.146099999547005,0.0799999982118607,14,10,10,0.625,0,0.300000011920929,396.819915771484,319.319641113281,0.300000011920929,329.399993896484,0,324.568237304688,0.430000007152557
1226573,45019,682,1454,2019-01-01,"2018-12-31 19:00","2018-12-31",-10,300,6.84365081787109,102012,101990,1.99525451660156,19.3447509765625,19.43642578125,19.2181030273438,98.0999984741211,0.0843925476074219,3.00026893615723,3.00239086151123,0.62229996919632,0.259999990463257,-3,-10,-10,93.875,0,0,171.382415771484,369.319641113281,0,413.399993896484,0,390.068237304688,0.0110000008717179
1227209,6073,683,291,2019-01-01,"2018-12-31 16:00","2018-12-31",-5.0625,18800,3.65615081787109,101055,100510,45.3077545166016,14.7822509765625,13.74892578125,9.65560302734377,77.4000015258789,1.20939254760742,-0.124731063842773,1.25239098072052,0.5,0.119999997317791,25,10,-30,62.375,0,18.3000011444092,705.507446289062,2600.81958007812,18.3000011444092,367.899993896484,2,343.068237304688,0.214000016450882
1229170,4013,684,453,2019-01-01,"2018-12-31 17:00","2018-12-31",38.625,15900,1.46865093708038,101083,96800,359.276489257812,6.84475097656252,6.37392578125002,3.90560302734377,84.5999984741211,0.271892547607422,-1.37473106384277,1.37739098072052,0.5,0.119999997317791,9,20,20,43.25,0,0.200000002980232,309.319915771484,379.319641113281,0.200000002980232,335.300018310547,0,306.568237304688,1.05000007152557
1232610,6073,686,295,2019-01-01,"2018-12-31 16:00","2018-12-31",12.1875,13700,3.15615081787109,101061,98630,205.620254516602,12.1572509765625,12.06142578125,9.84310302734377,86.5,0.146892547607422,2.37526893615723,2.37739086151123,0.0999999940395355,0.129999995231628,2,30,10,78.5,0,1.5,458.569915771484,2728.31958007812,1.5,365.5,0.125,330.693237304688,0.366000026464462
1233760,45019,686,1445,2019-01-01,"2018-12-31 19:00","2018-12-31",-10,12200,9.03115081787109,102004,101990,0.995254516601562,19.6572509765625,19.99892578125,19.5931030273438,96.2000045776367,-0.103107452392578,3.12526893615723,3.12739086151123,0.319399982690811,0.219999998807907,-11,-20,-10,69.625,0,0,185.694915771484,368.819641113281,0,355.600006103516,0,366.943237304688,0
1234452,6025,687,338,2019-01-01,"2018-12-31 16:00","2018-12-31",17.5,36900,8.15615081787109,101358,101470,-10.0359954833984,10.7197509765625,11.18642578125,1.96810302734377,52,2.58439254760742,1.75026893615723,3.12739086151123,0.46739998459816,0.219999998807907,-15,70,60,100,0,5.09999990463257,1167.75744628906,10.3196296691895,5.09999990463257,337.5,1,323.943237304688,0.00600000005215406
1241650,6025,691,340,2019-01-01,"2018-12-31 16:00","2018-12-31",2.25,35600,6.90615081787109,101364,101330,2.46400451660156,10.4697509765625,10.74892578125,1.96810302734377,54,2.39689254760742,0.687768936157227,2.50239086151123,0.156700000166893,0.129999995231628,-5,60,60,97,0,11.1999998092651,1106.06994628906,22.8196296691895,11.1999998092651,334.300018310547,2,322.943237304688,0.00100000004749745
