"Grid_ID","fips","row","col","Datetime_UTC","Datetime_local","Date_local","EATM_radar_ref","SFC_visibility","SFC_wind_gust","MSL","SFC_pressure","SFC_geoheight","SFC_tempC","DBLL_moisture","HTGL2_tempC","HTGL2_dew_tempC","HTGL2_humidity","HTGL10_uwind","HTGL10_vwind","HTGL10_wind_speed","SFC_roughness","SFC_velocity","SFC_sensible_heat","SFC_latent_heat","SFC_ground_heat","EATM_cloud_cover","SFC_beam_solar","SFC_diffuse_solar","SFC_PBLH","EHLT_geoheight","Down_short_r","Down_long_r","Up_short_r","HR01_total_preci"
335367,38053,187,753,2019-01-01 01:00:00,"2018-12-31 19:00","2018-12-31",-10,27800,2.64769887924194,103703,95970,617.213989257812,-21.4404815673828,-20.3191131591797,-24.3377136230469,62.2000007629395,1.56375122070312,-1.00042533874512,1.81708776950836,0.0461999997496605,0.0399999991059303,-4,0,70,0,0,0,113.287406921387,635.242492675781,0,150.900009155273,0,210.613296508789,0
344205,30027,192,596,2019-01-01 01:00:00,"2018-12-31 18:00","2018-12-31",-10,19800,2.71019887924194,103416,88550,1225.80773925781,-16.3779663085937,-16.1941284179687,-19.4002136230469,75.5,-1.49874877929688,1.43707466125488,2.06708765029907,0.0916000008583069,0.0999999940395355,-2,0,80,9.125,0,0,67.1624069213867,1244.24255371094,0,158.699996948242,0,228.613296508789,0
351593,38057,196,788,2019-01-01 01:00:00,"2018-12-31 19:00","2018-12-31",-10,25500,6.89769887924194,103614,95160,671.120239257812,-23.6904815673828,-22.1316131591797,-26.5252136230469,65.9000015258789,2.87625122070312,-4.06292533874512,4.94208765029907,0.0237999986857176,0.299999982118607,-28,0,30,0,0,0,78.2874069213867,689.242492675781,0,144.699996948242,0,211.738296508789,0
353373,38025,197,769,2019-01-01 01:00:00,"2018-12-31 18:00","2018-12-31",-10,27200,4.52269887924194,103664,95030,688.995239257812,-23.3779815673828,-21.7566131591797,-26.5252136230469,62.9000015258789,1.75125122070312,-2.31292533874512,2.87958765029907,0.0447999984025955,0.129999995231628,-11,0,60,0,0,0,59.412410736084,707.242492675781,0,146.100006103516,0,208.363296508789,0
358793,38057,200,792,2019-01-01 01:00:00,"2018-12-31 19:00","2018-12-31",-10,23400,5.21019887924194,103607,95570,639.057739257812,-23.8779815673828,-22.3816131591797,-26.3377136230469,68.4000015258789,2.12625122070312,-2.50042533874512,3.31708765029907,0.0237999986857176,0.159999996423721,-13,0,40,0,0,0,78.2249069213867,657.242492675781,0,145.199996948242,0,210.113296508789,0
367796,38065,205,800,2019-01-01 01:00:00,"2018-12-31 19:00","2018-12-31",-10,20600,6.21019887924194,103594,95110,674.088989257812,-24.1904815673828,-23.1941131591797,-26.6502136230469,72.3000030517578,2.25125122070312,-3.75042533874512,4.37958765029907,0.0251000002026558,0.269999980926514,-15,-1,30,0,0,0,67.7874069213867,692.242492675781,0,143.800003051758,0,209.738296508789,0
372223,23011,207,1629,2019-01-01 01:00:00,"2018-12-31 20:00","2018-12-31",7.4375,15800,7.08519887924194,102302,101780,43.8702545166016,0.559533691406273,1.11837158203127,-0.712713623046852,85.7000045776367,-1.12374877929688,2.31207466125488,2.56708765029907,0.472299993038177,0.170000001788139,-14,7,30,100,0,0,133.599914550781,63.742504119873,0,307.300018310547,0,283.48828125,0
387702,38017,216,917,2019-01-01 01:00:00,"2018-12-31 19:00","2018-12-31",-10,20800,13.1476984024048,103318,99900,272.213989257812,-26.3154815673828,-24.4441131591797,-28.2127136230469,69.3000030517578,1.50125122070312,-7.25042533874512,7.37958765029907,0.0109999999403954,0.459999978542328,-50,-3,10,99.75,0,0,155.037414550781,290.242492675781,0,153,0,206.113296508789,0
392998,38015,219,816,2019-01-01 01:00:00,"2018-12-31 19:00","2018-12-31",-10,24100,8.52269840240479,103588,96700,547.995239257812,-22.3154815673828,-22.0066131591797,-25.9627136230469,70.2000045776367,2.06375122070312,-4.00042533874512,4.50458765029907,0.455599993467331,0.349999994039536,-6,2,40,11.625,0,0,136.974914550781,566.242492675781,0,145.699996948242,0,208.738296508789,0
400917,50007,223,1539,2019-01-01 01:00:00,"2018-12-31 20:00","2018-12-31",21.4375,4500,12.3351984024048,101592,100700,78.2140045166016,1.87203369140627,2.49337158203127,0.849786376953148,87.0999984741211,-1.12374877929688,4.18707466125488,4.31708765029907,0.494099974632263,0.319999992847443,-27,22,30,100,0,0,258.349914550781,98.2425079345703,0,324.399993896484,0,285.48828125,1.95600008964539
